hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,29,2016,March,11,11,2,3,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,63.87,0,1,Check-Out,2016-03-16
City Hotel,0,165,2016,October,43,20,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,2,Check-Out,2016-10-22
City Hotel,0,0,2017,February,8,25,2,1,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,135.33,1,2,Check-Out,2017-02-28
City Hotel,0,183,2017,May,22,28,2,0,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,139.5,0,1,Check-Out,2017-05-30
City Hotel,1,311,2015,August,35,24,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-02
City Hotel,0,208,2017,August,31,2,0,1,2,0.0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30.0,,0,Transient-Party,157.0,0,1,Check-Out,2017-08-03
City Hotel,1,88,2017,July,27,3,1,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,190.0,0,1,Canceled,2017-06-17
City Hotel,0,86,2015,September,37,9,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,68.0,0,Transient-Party,90.0,0,0,Check-Out,2015-09-11
City Hotel,1,342,2015,September,39,24,2,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,170.0,0,0,Canceled,2015-08-21
City Hotel,0,11,2016,November,46,8,0,4,1,0.0,0,BB,TWN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,163.63,0,1,Check-Out,2016-11-12
City Hotel,0,289,2015,October,42,17,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,67.0,0,0,Check-Out,2015-10-18
City Hotel,0,40,2016,June,27,29,0,3,2,1.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,134.1,0,2,Check-Out,2016-07-02
City Hotel,1,65,2015,September,36,5,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015-07-25
City Hotel,1,181,2017,May,21,25,0,2,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,130.0,0,0,Canceled,2016-11-25
City Hotel,0,292,2016,July,30,21,0,2,1,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,90.0,0,0,Check-Out,2016-07-23
City Hotel,1,71,2015,September,39,22,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,0,Transient-Party,95.0,0,0,Canceled,2015-09-17
City Hotel,1,65,2016,May,20,9,1,3,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.6,0,0,Canceled,2016-05-05
City Hotel,0,0,2015,December,51,17,0,1,1,0.0,0,SC,BRA,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,65.0,0,0,Check-Out,2015-12-18
City Hotel,0,8,2015,October,43,20,0,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,92.4,0,0,Check-Out,2015-10-23
City Hotel,1,14,2016,October,43,22,0,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,0,Canceled,2016-10-08
City Hotel,0,213,2017,August,35,28,1,3,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,Check-Out,2017-09-01
City Hotel,0,429,2016,September,39,23,0,2,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1.0,,330,Transient-Party,65.0,0,0,Check-Out,2016-09-25
City Hotel,1,83,2016,November,45,3,1,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,0,Canceled,2016-08-12
City Hotel,0,76,2016,December,50,5,1,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,9.0,,0,Transient,165.6,0,1,Check-Out,2016-12-08
City Hotel,0,3,2016,July,30,21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,B,0,No Deposit,,40.0,0,Transient-Party,65.0,0,0,Check-Out,2016-07-22
City Hotel,1,83,2016,October,42,10,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.3,0,0,Canceled,2016-07-20
City Hotel,1,276,2015,July,30,20,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Contract,62.0,0,0,Canceled,2015-01-01
City Hotel,1,111,2017,April,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06
City Hotel,0,4,2016,September,38,13,0,1,2,0.0,0,BB,AGO,Direct,Direct,1,0,1,E,E,0,No Deposit,,,0,Transient,120.0,0,2,Check-Out,2016-09-14
City Hotel,1,302,2016,October,41,6,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,3.0,,0,Transient,105.0,0,0,Canceled,2015-12-29
City Hotel,0,93,2017,May,18,5,0,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,7.0,,0,Transient,79.0,0,0,Check-Out,2017-05-07
City Hotel,0,88,2017,June,23,8,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,153.0,0,0,Check-Out,2017-06-13
City Hotel,1,133,2017,May,18,4,1,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1,Canceled,2017-03-16
City Hotel,1,143,2017,May,18,4,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,56.0,,0,Transient,120.0,0,0,Canceled,2016-12-12
City Hotel,0,32,2016,September,38,15,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.4,0,2,Check-Out,2016-09-17
City Hotel,0,5,2016,August,34,17,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,127.0,1,2,Check-Out,2016-08-18
City Hotel,0,116,2017,July,27,6,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0,Check-Out,2017-07-09
City Hotel,0,195,2016,August,32,6,1,1,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,137.7,0,0,Check-Out,2016-08-08
City Hotel,0,5,2016,August,35,23,0,3,2,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,D,A,0,No Deposit,,62.0,0,Transient,95.0,0,0,Check-Out,2016-08-26
City Hotel,1,156,2017,April,17,26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,100.0,0,0,Canceled,2016-11-21
City Hotel,1,22,2016,May,21,20,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34.0,,0,Transient,140.0,0,0,Canceled,2016-04-28
City Hotel,0,14,2015,October,42,15,0,2,1,0.0,0,BB,SVN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,99.0,,0,Transient-Party,100.0,0,0,Check-Out,2015-10-17
City Hotel,0,5,2016,March,13,25,0,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,187.0,0,1,Check-Out,2016-03-27
City Hotel,0,0,2015,August,35,28,0,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,96.0,0,2,Check-Out,2015-08-29
City Hotel,0,63,2015,September,36,4,0,2,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,21.0,,0,Transient-Party,80.5,0,0,Check-Out,2015-09-06
City Hotel,0,26,2016,October,44,28,0,1,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,110.0,0,2,Check-Out,2016-10-29
City Hotel,0,45,2015,October,43,23,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Group,88.55,0,0,Check-Out,2015-10-24
City Hotel,1,31,2016,June,25,16,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.6,0,0,Canceled,2016-06-10
City Hotel,1,315,2017,July,27,7,0,1,0,2.0,0,BB,USA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,91.85,0,2,Canceled,2016-09-19
City Hotel,1,168,2015,September,37,11,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Canceled,2015-07-22
City Hotel,1,124,2017,May,22,31,0,4,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0,Canceled,2017-01-28
City Hotel,0,25,2016,December,50,7,1,4,2,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,96.9,0,2,Check-Out,2016-12-12
City Hotel,0,127,2016,May,19,7,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.45,0,1,Check-Out,2016-05-14
City Hotel,0,0,2016,November,48,23,0,4,1,0.0,0,BB,PRT,Direct,Direct,1,0,5,A,D,2,No Deposit,,163.0,0,Transient,50.0,0,2,Check-Out,2016-11-27
City Hotel,0,123,2016,August,32,1,2,5,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,83.0,,0,Transient,91.7,0,0,Check-Out,2016-08-08
City Hotel,1,34,2016,November,49,27,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,,,0,Transient-Party,75.0,0,0,Canceled,2016-11-25
City Hotel,1,161,2017,May,18,5,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,30.0,,0,Transient,120.0,0,0,Canceled,2016-11-25
City Hotel,0,207,2016,July,30,20,1,4,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,80.75,0,0,Check-Out,2016-07-25
City Hotel,0,100,2017,August,31,1,2,5,2,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,125.0,0,0,Check-Out,2017-08-08
City Hotel,1,293,2015,August,32,6,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,2015-01-01
City Hotel,1,46,2016,March,10,4,0,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,67.5,0,0,Canceled,2016-01-24
City Hotel,1,11,2016,July,29,10,2,2,1,0.0,0,BB,CZE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,145.0,0,0,Canceled,2016-07-01
City Hotel,0,49,2017,June,23,6,0,5,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,173.5,0,2,Check-Out,2017-06-11
City Hotel,1,341,2015,September,39,23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-02
City Hotel,0,46,2017,January,1,1,2,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,65.0,0,0,Check-Out,2017-01-03
City Hotel,1,360,2015,October,42,12,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,2015-01-01
City Hotel,1,61,2017,April,14,4,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,117.0,0,0,Canceled,2017-02-09
City Hotel,0,91,2016,April,14,1,2,2,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,11.0,,0,Transient,52.02,0,0,Check-Out,2016-04-05
City Hotel,0,0,2015,October,42,15,0,2,1,0.0,0,BB,IRQ,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,100.0,0,0,Check-Out,2015-10-17
City Hotel,0,8,2015,August,34,16,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.0,0,0,Check-Out,2015-08-20
City Hotel,0,462,2017,July,26,1,2,2,2,0.0,0,BB,AUS,Groups,TA/TO,0,0,0,A,A,1,No Deposit,229.0,,0,Transient-Party,107.0,0,1,Check-Out,2017-07-05
City Hotel,1,52,2016,October,42,10,3,9,2,0.0,0,BB,AGO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,0,Canceled,2016-10-09
City Hotel,0,5,2017,March,10,7,0,2,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,85.0,,0,Transient,90.0,0,1,Check-Out,2017-03-09
City Hotel,1,55,2017,March,13,31,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,82.42,0,1,Canceled,2017-02-15
City Hotel,1,267,2017,May,21,25,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,138.6,0,0,Canceled,2016-09-02
City Hotel,0,190,2016,July,30,18,1,1,2,2.0,0,BB,LUX,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,177.3,1,2,Check-Out,2016-07-20
City Hotel,0,2,2016,January,5,29,0,2,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Transient,162.0,0,1,Check-Out,2016-01-31
City Hotel,0,104,2017,March,12,19,2,5,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,20.0,,0,Transient-Party,65.0,0,0,Check-Out,2017-03-26
City Hotel,1,32,2015,October,43,18,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0,Contract,96.3,0,2,Canceled,2015-09-17
City Hotel,1,69,2016,April,17,22,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,118.8,0,0,Canceled,2016-03-09
City Hotel,1,96,2015,July,28,11,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-06-23
City Hotel,0,102,2016,April,18,27,2,5,2,0.0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,86.82,0,1,Check-Out,2016-05-04
City Hotel,1,313,2015,August,35,26,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-02
City Hotel,0,10,2016,February,8,19,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,111.0,,0,Transient-Party,71.1,0,0,Check-Out,2016-02-20
City Hotel,1,301,2015,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0,Canceled,2015-07-06
City Hotel,0,62,2017,August,33,15,0,2,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,126.0,0,3,Check-Out,2017-08-17
City Hotel,1,605,2016,October,43,17,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,60.0,0,0,Canceled,2016-09-20
City Hotel,1,85,2015,November,45,7,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,60,Transient,111.0,0,0,Canceled,2015-10-13
City Hotel,0,85,2017,January,1,3,0,3,1,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,79.2,0,2,Check-Out,2017-01-06
City Hotel,0,135,2015,September,38,14,1,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,90.0,0,0,Check-Out,2015-09-17
City Hotel,0,3,2017,January,4,23,1,1,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,98.0,0,0,Check-Out,2017-01-25
City Hotel,1,365,2016,July,28,7,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015-10-21
City Hotel,0,28,2017,April,17,28,0,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,92.0,0,1,Check-Out,2017-04-30
City Hotel,0,51,2016,December,52,20,1,5,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.9,0,2,Check-Out,2016-12-26
City Hotel,0,47,2016,September,38,13,0,3,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,281.0,,0,Transient-Party,120.0,0,0,Check-Out,2016-09-16
City Hotel,0,48,2016,June,25,15,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,118.0,0,2,Check-Out,2016-06-18
City Hotel,0,104,2017,April,15,14,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,143.1,0,1,Check-Out,2017-04-19
City Hotel,1,292,2015,August,32,5,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-02
City Hotel,0,377,2016,October,42,14,0,2,1,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,90.0,0,0,Check-Out,2016-10-16
City Hotel,0,2,2015,October,44,25,2,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,0,Transient-Party,75.33,0,0,Check-Out,2015-10-28
City Hotel,1,129,2017,April,14,8,2,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,83.0,,0,Transient,168.0,0,0,Canceled,2017-04-01
City Hotel,0,78,2017,May,18,1,1,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,108.0,0,3,Check-Out,2017-05-03
City Hotel,0,89,2016,December,50,10,1,1,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.0,0,2,Check-Out,2016-12-12
City Hotel,0,64,2016,May,21,17,0,2,1,0.0,0,BB,MAR,Corporate,TA/TO,0,0,0,A,F,0,No Deposit,,218.0,0,Transient-Party,130.0,0,0,Check-Out,2016-05-19
City Hotel,1,164,2016,October,43,16,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34.0,,0,Transient,115.0,0,0,Canceled,2016-09-27
City Hotel,1,297,2015,August,33,10,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,2015-01-01
City Hotel,1,293,2015,August,32,6,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,2015-01-01
City Hotel,1,304,2016,November,45,3,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,,0,Transient,89.0,0,0,Canceled,2016-02-01
City Hotel,0,181,2016,October,42,11,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234.0,,0,Transient-Party,120.0,0,0,Check-Out,2016-10-13
City Hotel,1,286,2015,July,31,30,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,2015-01-01
City Hotel,0,6,2016,October,43,20,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,2,Check-Out,2016-10-23
City Hotel,0,9,2017,March,13,30,0,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,9.0,,0,Transient,0.0,0,1,Check-Out,2017-03-30
City Hotel,0,208,2017,May,21,24,0,2,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,114.4,0,0,Check-Out,2017-05-26
City Hotel,0,19,2017,August,32,7,1,5,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,239.0,1,3,Check-Out,2017-08-13
City Hotel,0,40,2016,February,7,11,1,3,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,68.5,0,0,Check-Out,2016-02-15
City Hotel,0,12,2017,July,29,20,0,2,2,1.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,159.0,0,3,Check-Out,2017-07-22
City Hotel,0,4,2016,February,9,27,0,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,203.0,0,Transient-Party,0.0,0,1,Check-Out,2016-02-27
City Hotel,1,335,2015,September,38,17,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,5.0,,0,Transient,85.0,0,0,Canceled,2015-05-14
City Hotel,1,30,2017,January,3,19,1,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,75.44,0,2,Canceled,2016-12-21
City Hotel,0,22,2017,May,22,30,0,1,1,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,126.0,0,0,Check-Out,2017-05-31
City Hotel,1,48,2015,November,46,12,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,,0,Contract,115.2,0,2,Canceled,2015-09-28
City Hotel,1,8,2016,January,3,12,6,18,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,80.62,0,0,No-Show,2016-01-12
City Hotel,1,0,2015,August,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,109.0,0,0,Canceled,2015-08-14
City Hotel,1,0,2016,March,10,1,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,60.0,0,0,Canceled,2016-03-01
City Hotel,0,8,2017,February,8,22,0,3,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,124.0,0,1,Check-Out,2017-02-25
City Hotel,0,149,2016,January,4,17,2,2,1,0.0,0,BB,EGY,Offline TA/TO,TA/TO,0,0,0,A,A,7,No Deposit,19.0,,63,Transient-Party,71.0,0,0,Check-Out,2016-01-21
City Hotel,0,3,2016,April,18,29,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,95.0,0,0,Check-Out,2016-05-03
City Hotel,0,0,2015,September,37,9,0,1,2,0.0,0,SC,BRA,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,115.0,0,0,Check-Out,2015-09-10
City Hotel,0,3,2016,June,27,26,2,0,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Transient,113.0,0,2,Check-Out,2016-06-28
City Hotel,0,64,2017,June,22,1,0,2,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,106.4,0,0,Check-Out,2017-06-03
City Hotel,0,5,2015,September,37,7,1,2,1,0.0,0,BB,VEN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,78.03,0,0,Check-Out,2015-09-10
City Hotel,1,164,2017,May,20,15,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,160.0,0,0,Canceled,2017-01-31
City Hotel,0,12,2017,August,31,1,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.0,0,1,Check-Out,2017-08-02
City Hotel,0,137,2016,October,42,15,2,5,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,114.28,0,1,Check-Out,2016-10-22
City Hotel,1,1,2016,April,16,12,2,6,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,A,A,0,No Deposit,153.0,,0,Transient,95.0,0,0,No-Show,2016-04-12
City Hotel,0,87,2016,March,12,14,1,4,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,72.25,0,2,Check-Out,2016-03-19
City Hotel,0,1,2017,January,4,25,0,2,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0,Check-Out,2017-01-27
City Hotel,1,124,2017,February,6,7,0,3,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,71.28,0,2,Canceled,2017-01-03
